molecule_chembl_id,canonical_smiles,reason,split
CHEMBL5924433,NCc1cc(Oc2ccnc(C(=O)Nc3cccc(-c4nncn4C4CC4)c3)c2)nc(C(F)(F)F)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5915243,Cc1cc2c(cc1-n1cnc(C3CC3)c1)C(=O)N(c1cccc(-c3nnc4n3C3(CC4)CC3)n1)C2,Spiro atoms cause C++ RDKit hang,train
CHEMBL6032066,Cc1cc(F)c(C(=O)Nc2cccc3c2OC[C@@H](C2CC2)n2nnnc2-3)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5914598,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-c1ccccn1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5556894,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnc4n3CCNC4)n2)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5559492,Cc1cc(F)c(C(=O)Nc2cccc3c2OCCn2nncc2-3)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5912006,CN(C)CCn1cc(-c2cc3c(cc2F)OCC/C=C\Cn2cnnc2-c2cccc(n2)NC3=O)cn1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5770472,COCCC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5805814,CCNC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6014291,CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5985744,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)CCC(F)(F)F)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5814316,COCCS(=O)(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5944660,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCNC3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5931865,CC1NCCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc21,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5950307,CC1c2cc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)c(F)cc2CCN1S(=O)(=O)CCC(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5805282,CC(=O)OC[C@@H](C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N(C)CC(F)(F)F)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5963324,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N(C)CC(F)(F)F)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5763056,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N(C)CC(F)(F)F)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5761022,CC(C)CN(C)C(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5961482,CC(C)N(C)C(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5755488,CC(=O)OC[C@@H](C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCNC3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5757292,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)CCC(F)(F)F)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5813485,CC(=O)OC[C@@H](C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)CCC(F)(F)F)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5857072,CC(C)CS(=O)(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5929858,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)N(C)C)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6061104,CCN(CC)C(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5838802,CCN(C)C(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5832767,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N(C)C)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5947013,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N(C)CCC(F)(F)F)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5771774,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)CN(C(=O)OC(C)C)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5821833,CCNC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5880852,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)CN(C)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5942092,CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6010242,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)CN(C(=O)OCC(F)(F)F)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5740217,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)CN(S(=O)(=O)CCC(F)(F)F)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5771773,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)CN(C(=O)C(C)(C)C)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5826865,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)CN(C(C)C)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5824709,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)OC(C)C)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5814064,CCNC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5834855,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5831724,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)C(C)(C)CO)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6008063,CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5807701,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)OCC(F)(F)F)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5884829,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(S(=O)(=O)CCC(F)(F)F)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5823560,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)C(C)(C)C)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5887796,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(C)C)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5891684,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)C[C@H](C)O)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6039708,COCCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5899075,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)C(C)(O)C(F)(F)F)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5781924,CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5798883,COCCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5941003,CCNC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5923109,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)[C@@H](O)CC(C)C)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5761995,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)C(C)(C)O)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6016913,CCNS(=O)(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5969142,COCCC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5878565,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)OCC(C)(C)O)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5798420,CCN1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5881279,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)OC[C@@H](O)C(F)(F)F)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5757833,CONC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5559120,Cc1cc(F)c(C(=O)Nc2cccc3c2OCCn2cncc2-3)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6017782,Cc1cc(F)c(C(=O)Nc2cccc3c2OC[C@H](C)n2cncc2-3)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5932761,Cc1cc(F)c(C(=O)Nc2cccc3c2OC[C@@H](C)n2cncc2-3)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5931324,Cc1cc(F)c(C(=O)Nc2cccc3c2OCCn2cnc(C)c2-3)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5760060,Cc1cc(F)c(C(=O)Nc2cccc3c2OCCn2cnc(Br)c2-3)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6053975,Cc1cc(F)c(C(=O)Nc2ccnc(C3=NN=NC3)n2)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5412415,Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CCCCC4)n3)c(=O)[nH]c21,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL2205625,Cc1ccc2nc(NC(=O)c3ccc(C(C)(C)C)cc3)sc2c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5417583,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(C(F)(F)F)nn(C)c3[nH]c2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5870770,COc1nc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2nc1N1CCCCC1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5828162,COc1nc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2nc1N1CCCCC1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6003965,CC(C)Oc1nc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2nc1N1CCCCC1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5941923,O=C1Nc2cccc(n2)-c2nncn2C/C=C\COc2ccc(N3CCOCC3)cc21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5417817,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCC(=O)N3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5411752,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCC(=O)N3C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5411561,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)C(C)(C)CC(=O)N3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5401473,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)C(C)(C)CC(=O)N3C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4852337,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3cccc(-c4ccsc4)c3[nH]2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5876961,C[C@H](n1cnnc1-c1nc(N(C(=O)c2ccccn2)N2CC3CCCN3C(n3cnc(C4CC4)c3)C2)cs1)C(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5414169,O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cccc3[nH]ccc23)cn(Cc2ccccc2F)c1=O,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5788238,Cc1cc2c(cc1-n1cnc(C3CC3)c1)C(=O)N(c1cccc(-c3nnc4n3CCCC4)n1)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5880311,Cc1nc(C2CC2)cn1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nnc4n3CCCC4)n1)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5899792,O=C(Nc1cccc(-c2nnc3n2CCCC3)n1)c1cc(-n2cnc(C3CC3)c2)c(-c2cccnc2)cc1F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5782122,CC(C)n1nnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)N2CCCC2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6031940,O=C1c2cc(-c3ccc(-c4nn[nH]n4)cc3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3924482,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CC(N4CCOCC4)C3)cn2)cs1)C(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4868362,COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C2(C(F)(F)F)CC2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5866924,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(N3CCOCC3)cn2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5998150,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3cc(Br)ccc3cn2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3981026,Cc1cc(F)c(C(=O)Nc2ccccn2)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3683266,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCCC3)cn2)cs1)C(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3683269,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC(O)C3)cn2)cs1)C(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3961734,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC(F)(F)C3)cn2)cs1)C(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3909615,COC1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4[C@@H](C)C(F)(F)F)n3)cc2-n2cnc(C3CC3)c2)C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6065657,CC(n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCCC3)cn2)cs1)C(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3946139,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(OC[C@@H]4CN(C)CCO4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5946140,O=C1c2cc(-n3cc(C4CC4)nn3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6031870,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(-c3cnn(C4COC4)c3)cc21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5954808,CN1CCN(c2ccc3c(c2)OCCCCn2cnnc2-c2cccc(n2)NC3=O)CC1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5740664,C[C@H]1CN(C)CCN1c1ccc2c(c1)OCCCCn1cnnc1-c1cccc(n1)NC2=O,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL6062260,C[C@@H]1CN(C)CCN1c1ccc2c(c1)OCCCCn1cnnc1-c1cccc(n1)NC2=O,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5794732,C[C@H]1CCCOc2cc(N3CCN(C)CC3)ccc2C(=O)Nc2cccc(n2)-c2nncn21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5742463,C[C@@H]1CCCOc2cc(N3CCN(C)CC3)ccc2C(=O)Nc2cccc(n2)-c2nncn21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL4740051,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cc3ccccn3n2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4792109,CC(C)n1cnnc1-c1cccc(N(C)C(=O)N(C)c2cc3ccccn3n2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4796925,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc3ccccn3n2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5963884,Cc1cc(F)c(C(=O)Nc2cccc(-n3nnnc3C(C)C)n2)cc1-c1ccn(C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6043703,COc1cc(C)c(-c2ccn(C(C)C)n2)cc1C(=O)Nc1cccc(-n2nnnc2C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5871404,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)c1cnn(C3CC3)c1)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5844965,CC(C)n1cnnc1-c1cccc(NC(=O)c2cccc(OCc3ccccc3)c2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5836643,O=C1c2cc(-c3cnc(C4CC4)cn3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5947974,CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3ccc(N4CCCCC4)nc3c2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5859947,CC(C)N1Cc2cnc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1=O,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4214195,CC(C)(C)C(=O)N(c1ccccc1)c1cccc(Nc2ncc3cc(-c4cn[nH]c4)ccc3n2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5963556,O=C(Nc1cccc2c1OCCn1nnnc1-2)c1cc(-n2cnc(C3CC3)c2)c(N2CCC2)cn1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5767284,CC1(O)CN(c2cnc(C(=O)Nc3cccc4c3OCCn3nnnc3-4)cc2-n2cnc(C3CC3)c2)C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL3683258,CN[C@@H]1CC2OC([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL4277459,CC(=O)N[C@H]1C[C@H]2O[C@@](C)([C@@H]1O)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL1980995,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5765961,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-c1cnn(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5748474,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnnn3[C@H](C)CO)n2)cc1-c1cnn(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5913596,COc1cc(C)c(-c2cnn(C3CC3)c2)cc1C(=O)Nc1cccc(-c2nnnn2C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5875669,COc1cc(C)c(-c2cnn(C3CC3)c2)cc1C(=O)Nc1cccc(-c2nnnn2[C@H](C)CO)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5896226,CCN1CCN(c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)CC1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5921459,CN1CCN(c2cc3c(cc2F)OCCCCn2cnnc2-c2cccc(n2)NC3=O)CC1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5844282,C[C@H]1CCCn2cnnc2-c2cccc(n2)NC(=O)c2cc(N3CCN(C)CC3)ccc2O1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5801268,C[C@@H]1CCCn2cnnc2-c2cccc(n2)NC(=O)c2cc(N3CCN(C)CC3)ccc2O1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5956807,CC(C)c1nnnn1-c1cccc(N2Cc3ccc(-c4cccnc4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5789834,Cc1ncccc1-c1ccc2c(c1)C(=O)N(c1cccc(-n3nnnc3C(C)C)n1)C2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6051833,Cc1ccncc1-c1ccc2c(c1)C(=O)N(c1cccc(-n3nnnc3C(C)C)n1)C2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5754734,Cc1cc(F)c(C(=O)Nc2cccc(-n3nnnc3C(C)C)n2)cc1-c1cn(C(C)C)cn1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4878217,CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(C(=O)NC4CC4)c3)c2c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5532134,CC(C)n1cnnc1-c1nc(NC(=O)c2cc3c(cc2F)CCCc2nc(C4CC4)cn2-3)cs1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3687974,CN1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3953443,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCN(CC(F)(F)F)CC2)cn1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL2349219,O=C(O)CCCCCN1C(=O)/C(=C/c2ccc(-c3cccc(C(F)(F)F)c3)o2)SC1=S,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL2349218,CCCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC1=S,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL2349216,CCc1ccc(-c2ccc(/C=C3\SC(=S)N(C(CC(=O)O)C(=O)O)C3=O)o2)cc1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL2349214,COc1ccc(-c2ccc(/C=C3\SC(=S)N(CC(C)=O)C3=O)o2)cc1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL2349221,COC(=O)CCCN1C(=O)/C(=C/c2ccc(-c3ccccc3F)o2)SC1=S,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL2349213,O=C(O)CCCN1C(=O)/C(=C/c2ccc(-c3ccccc3F)o2)SC1=S,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL2349212,O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3ccccc3F)o2)SC1=S,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL2349211,O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccccc3F)o2)SC1=S,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL2349209,O=C(O)CC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL2349208,CCCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL2349207,CCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL2349206,O=C(O)CCCCCN1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S,>2 rings causes RDKit C++ hang - bypassed,train
